2026-08-27T10:47:35Z  ARMED  pr-guard-s1-verdict-file-list  escalates=false  by=Marco@  pid=36724  caller=powershell.exe:5740
2026-08-27T23:35:02Z  ARMED  pr-guard-s2-prompt-search-by-branch  escalates=false  by=Marco@  pid=18652  caller=powershell.exe:28976
2026-08-28T02:10:24Z  ARMED  pr-crm-s2-nav-three-items-tabs  escalates=false  by=Marco@  pid=7660  caller=powershell.exe:37140
2026-08-28T21:03:38Z  ARMED  pr-crm-s3-account-on-client-create  escalates=true  by=Marco@  pid=28384  caller=powershell.exe:12028
2026-08-30T21:21:06Z  ARMED  pr-crm-s3-account-on-client-create  escalates=true  by=Marco@  pid=7904  caller=powershell.exe:17604
2026-08-30T23:07:40Z  ARMED  pr-crm-s4-review-and-link-preview  escalates=true  by=Marco@  pid=6372  caller=powershell.exe:5200
2026-08-30T23:43:13Z  ARMED  pr-crm-s4-review-and-link-preview  escalates=true  by=Marco@  pid=3108  caller=powershell.exe:2488
2026-08-31T00:51:25Z  ARMED  pr-crm-s5-accounts-crud-wiring  escalates=false  by=Marco@  pid=22224  caller=powershell.exe:16816
2026-08-31T01:48:54Z  ARMED  pr-crm-s4-no-history-proposal  escalates=true  by=Marco@  pid=12296  caller=powershell.exe:19860
2026-08-31T02:59:05Z  ARMED  pr-crm-s6-account-360-rollups  escalates=false  by=Marco@  pid=21076  caller=powershell.exe:20340
2026-08-31T04:19:51Z  ARMED  pr-watcher-verdict-sweep-skips-tracked  escalates=false  by=Marco@  pid=27944  caller=powershell.exe:29348
2026-08-31T05:00:18Z  ARMED  pr-crm-s7-interaction-log  escalates=true  by=Marco@  pid=19160  caller=powershell.exe:21056
2026-08-31T06:53:31Z  ARMED  pr-watcher-onmain-dispatch-gate  escalates=false  by=Marco@  pid=15584  caller=powershell.exe:28176
2026-08-31T07:45:50Z  ARMED  pr-arm-prompt-release-index  escalates=false  by=Marco@  pid=7104  caller=powershell.exe:31736
2026-08-31T08:16:52Z  ARMED  pr-arm-guard-hook  escalates=false  by=Marco@  pid=32232  caller=powershell.exe:32068
2026-08-31T08:17:03Z  ARMED  pr-watcher-conflict-escalation  escalates=false  by=Marco@  pid=20596  caller=powershell.exe:21776
2026-08-31T09:50:21Z  ARMED  pr-crm-s8-register-and-followups  escalates=false  by=Marco@  pid=31444  caller=powershell.exe:3116
2026-08-31T10:54:15Z  ARMED  pr-crm-s9-new-thread-anchored  escalates=false  by=Marco@  pid=20144  caller=powershell.exe:31884
2026-08-31T18:13:56Z  ARMED  pr-lint-not-a-prompt  escalates=false  by=Marco@  pid=4464  caller=powershell.exe:32152
2026-08-31T20:11:50Z  ARMED  pr-sweep-worktree-liveness  escalates=false  by=Marco@  pid=15676  caller=powershell.exe:19312
2026-08-31T22:16:43Z  ARMED  pr-crm-s10-comms-inbox-tab  escalates=false  by=Marco@  pid=23736  caller=powershell.exe:24776
2026-08-31T22:58:55Z  ARMED  pr-crm-s11-archive-reason-delete-empty  escalates=true  by=Marco@  pid=9168  caller=powershell.exe:23868
2026-09-01T00:38:14Z  ARMED  pr-crm-wincount-s3-recompute  escalates=true  by=Marco@  pid=32332  caller=powershell.exe:28500
2026-09-01T02:13:47Z  ARMED  pr-estpricing-s4-charge-steps-editor  escalates=true  by=Marco@  pid=7332  caller=powershell.exe:17248
2026-09-01T02:26:25Z  ARMED  pr-scopesub-s3-priced-or-provisional  escalates=true  by=Marco@  pid=34120  caller=powershell.exe:31316
2026-09-01T02:59:17Z  ARMED  pr-cardui-s1-discipline-summary-bar  escalates=true  by=Marco@  pid=14248  caller=powershell.exe:19796
2026-09-01T03:15:29Z  ARMED  pr-crm-s12-rescope-tender-reminders  escalates=false  by=Marco@  pid=33016  caller=powershell.exe:30228
2026-09-01T03:18:02Z  ARMED  pr-scopesub-s4-linked-items-and-quotes  escalates=true  by=Marco@  pid=9256  caller=powershell.exe:13276
2026-09-01T04:38:22Z  ARMED  pr-cardui-s2-wbs-table-shell  escalates=true  by=Marco@  pid=17836  caller=powershell.exe:4916
2026-09-01T05:46:12Z  ARMED  pr-crm-uifix-s1-cold-threshold-and-tab-shells  escalates=false  by=Marco@  pid=34252  caller=powershell.exe:2036
2026-09-01T09:07:42Z  ARMED  pr-gates-approval-receipt  escalates=true  by=Marco@  pid=10628  caller=powershell.exe:34504
2026-09-01T20:15:47Z  ARMED  pr-station-docs-wrong-wrapper-and-false-gitignore-claim  escalates=false  by=Marco@  pid=30032  caller=powershell.exe:31084
2026-09-02T03:19:06Z  ARMED  pr-watcher-identity-app-auth  escalates=true  by=Marco@  pid=26652  caller=powershell.exe:29028
2026-09-02T03:36:50Z  ARMED  pr-cardui-s3-manpower-columns  escalates=true  by=Marco@  pid=25208  caller=powershell.exe:17512
2026-09-02T04:16:09Z  ARMED  pr-schema-label-removal-is-marcos  escalates=false  by=Marco@  pid=2308  caller=powershell.exe:12912
2026-09-02T06:31:37Z  ARMED  pr-cardui-s4-plant-columns  escalates=true  by=Marco@  pid=34304  caller=powershell.exe:19616
2026-09-03T03:40:31Z  ARMED  pr-vmguard-s1-persist-and-repo-param  escalates=false  by=Marco@  pid=26376  caller=powershell.exe:34348
2026-09-03T06:05:18Z  ARMED  pr-plandocs-s1-prod-runs-legacy-not-ratetable  escalates=false  by=Marco@  pid=24924  caller=powershell.exe:10648
2026-09-03T06:32:42Z  ARMED  pr-artifactregister-s1-track-the-brief-index  escalates=false  by=Marco@  pid=17292  caller=powershell.exe:26664
2026-09-03T07:03:21Z  ARMED  pr-wbsshift-s2-api-pricing-reads-shift  escalates=true  by=Marco@  pid=34284  caller=powershell.exe:31756
2026-09-03T07:24:12Z  ARMED  pr-visualreview-s1-restore-vision-review-to-00  escalates=false  by=Marco@  pid=26748  caller=powershell.exe:31016
2026-09-03T09:12:50Z  ARMED  pr-visualreview-s2-keep-the-screenshots  escalates=false  by=Marco@  pid=11676  caller=powershell.exe:22372
2026-09-03T10:12:47Z  ARMED  pr-visualreview-s3-design-ref-frontmatter  escalates=false  by=Marco@  pid=31528  caller=powershell.exe:14216
2026-09-04T02:18:14Z  ARMED  pr-doctrine-s95-cite-symbol-not-line  escalates=false  by=Marco@  pid=32688  caller=powershell.exe:12492
2026-09-04T04:15:30Z  ARMED  pr-queue-armed-tracked-detector  escalates=false  by=Marco@  pid=20292  caller=powershell.exe:12532
2026-09-04T06:19:49Z  ARMED  pr-watcher-merge-policy-nested-test-paths  escalates=true  by=Marco@  pid=14292  caller=powershell.exe:28128
2026-09-04T06:41:04Z  ARMED  pr-claudedesign-s1-track-the-written-half  escalates=false  by=Marco@  pid=16540  caller=powershell.exe:21120
2026-09-04T08:29:37Z  ARMED  pr-preflight-tool-names-are-environment-specific  escalates=false  by=Marco@  pid=27152  caller=powershell.exe:33280
2026-09-04T10:15:53Z  ARMED  pr-approval-receipt-test-gaps  escalates=false  by=Marco@  pid=34112  caller=powershell.exe:34788
2026-09-04T11:29:24Z  ARMED  pr-lint-gate-path-space  escalates=false  by=Marco@  pid=31616  caller=powershell.exe:19060
2026-09-04T19:32:17Z  ARMED  pr-wbsshift-s1-web-rate-follows-shift  escalates=false  by=Marco@  pid=35044  caller=powershell.exe:28352
2026-09-04T20:24:20Z  ARMED  pr-crmui-accounts-list-s1-columns-tiles-and-filters  escalates=false  by=Marco@  pid=20340  caller=powershell.exe:21252
2026-09-04T22:03:13Z  ARMED  pr-crmui-account360-s1-tiles-and-next-action  escalates=false  by=Marco@  pid=13788  caller=powershell.exe:19360
2026-09-13T07:32:57Z  ARMED  pr-fv2-maintenance-usage-intervals  escalates=true  actor=station-00.interactive-0002  by=Marco@LAPTOP-E6NHU4E4  pid=5312  caller=powershell.exe:10620
2026-09-13T07:55:34Z  ARMED  pr-draftpanel-s1-rates-lock-gate  escalates=false  actor=station-00.interactive-0002  by=Marco@LAPTOP-E6NHU4E4  pid=31244  caller=powershell.exe:29264
2026-09-13T08:32:03Z  ARMED  pr-qpdf-2-rate-basis-stamp  escalates=true  actor=station-00.interactive-0002  by=Marco@LAPTOP-E6NHU4E4  pid=12696  caller=powershell.exe:28580
2026-09-13T08:59:59Z  ARMED  pr-bp-s2-worth-chasing-view  escalates=false  actor=station-00.interactive-0002  by=Marco@LAPTOP-E6NHU4E4  pid=22956  caller=powershell.exe:26724
2026-09-13T09:21:18Z  ARMED  pr-ew-s5-capacity-board-ui  escalates=false  actor=station-00.interactive-0002  by=Marco@LAPTOP-E6NHU4E4  pid=4616  caller=powershell.exe:352
2026-09-13T09:57:02Z  ARMED  pr-ratehub-s6a-push-back-api  escalates=true  actor=station-00.interactive-0002  by=Marco@LAPTOP-E6NHU4E4  pid=8452  caller=powershell.exe:30792
2026-09-13T10:31:42Z  ARMED  pr-fix-1891-tendering-specs-need-the-tenth-constructor-arg  escalates=false  actor=station-00.interactive-0002  by=Marco@LAPTOP-E6NHU4E4  pid=25680  caller=powershell.exe:22804
2026-09-13T10:55:29Z  ARMED  pr-fix-1894-nav-test-must-count-priority-ranking  escalates=false  actor=station-00.interactive-0002  by=Marco@LAPTOP-E6NHU4E4  pid=17224  caller=powershell.exe:6928
2026-09-13T11:10:17Z  ARMED  pr-fix-1886-contrast-test-hex-literals-trip-the-ratchet  escalates=false  actor=station-00.interactive-0002  by=Marco@LAPTOP-E6NHU4E4  pid=25084  caller=powershell.exe:7048
2026-09-13T11:21:06Z  ARMED  pr-fix-1895-capacity-board-hard-coded-colours-to-tokens  escalates=false  actor=station-00.interactive-0002  by=Marco@LAPTOP-E6NHU4E4  pid=17032  caller=powershell.exe:28756
2026-09-13T11:37:45Z  ARMED  pr-fix-1894-priority-ranking-page-colours-to-tokens  escalates=false  actor=station-00.interactive-0002  by=Marco@LAPTOP-E6NHU4E4  pid=9544  caller=powershell.exe:16888
2026-09-13T11:58:32Z  ARMED  pr-fix-1896-push-back-service-names-the-tender-relation-wrong  escalates=true  actor=station-00.interactive-0002  by=Marco@LAPTOP-E6NHU4E4  pid=28300  caller=powershell.exe:22156
2026-09-13T12:19:27Z  ARMED  pr-fix-1891-scope-cards-literal-fallbacks-trip-the-ratchet  escalates=false  actor=station-00.interactive-0002  by=Marco@LAPTOP-E6NHU4E4  pid=30844  caller=powershell.exe:30128
2026-09-13T12:33:03Z  ARMED  pr-fix-1886-merge-main-after-brandtheme-s3-landed  escalates=false  actor=station-00.interactive-0002  by=Marco@LAPTOP-E6NHU4E4  pid=29428  caller=powershell.exe:2300
2026-09-13T13:01:33Z  ARMED  pr-fix-1896-push-internal-must-write-through-the-transaction-client  escalates=true  actor=station-00.interactive-0002  by=Marco@LAPTOP-E6NHU4E4  pid=29636  caller=powershell.exe:22876
2026-09-13T13:36:32Z  ARMED  pr-fix-1891-merge-main-after-qpdf-2-landed  escalates=false  actor=station-00.interactive-0002  by=Marco@LAPTOP-E6NHU4E4  pid=26080  caller=powershell.exe:7104
2026-09-13T14:31:20Z  ARMED  pr-fix-1895-merge-main-after-bp-2-landed  escalates=false  actor=station-00.interactive-0002  by=Marco@LAPTOP-E6NHU4E4  pid=26756  caller=powershell.exe:29244
2026-09-13T15:00:51Z  ARMED  pr-sor-s9b-register-ui  escalates=false  actor=station-00.interactive-0002  by=Marco@LAPTOP-E6NHU4E4  pid=972  caller=powershell.exe:29316
2026-09-14T00:44:44Z  ARMED  pr-fix-1891-e2e-scope-tests-must-lock-rates-first  escalates=false  actor=station-00.interactive-0002  by=Marco@LAPTOP-E6NHU4E4  pid=22764  caller=powershell.exe:15772
2026-09-14T01:21:57Z  ARMED  pr-fix-1905-register-page-hex-literals-to-tokens  escalates=false  actor=station-00.interactive-0003  by=Marco@LAPTOP-E6NHU4E4  pid=8136  caller=powershell.exe:13428
2026-09-14T02:13:14Z  ARMED  pr-draftpanel-s2-finish-this-draft  escalates=false  actor=station-00.interactive-0003  by=Marco@LAPTOP-E6NHU4E4  pid=20168  caller=powershell.exe:13836
2026-09-14T02:37:03Z  ARMED  pr-ratehub-s6b-push-back-ui  escalates=false  actor=station-00.interactive-0003  by=Marco@LAPTOP-E6NHU4E4  pid=26996  caller=powershell.exe:28652
2026-09-14T03:20:25Z  ARMED  pr-brandtheme-s4-named-presets-seed  escalates=false  actor=station-00.interactive-0003  by=Marco@LAPTOP-E6NHU4E4  pid=8696  caller=powershell.exe:24372
2026-09-14T03:48:28Z  ARMED  pr-geocodify-v2-host  escalates=false  actor=station-00.interactive-0002  by=Marco@LAPTOP-E6NHU4E4  pid=7940  caller=powershell.exe:32920
2026-09-14T05:03:57Z  ARMED  pr-fv2-import-s1-docx-and-persona  escalates=false  actor=station-00.interactive-0003  by=Marco@LAPTOP-E6NHU4E4  pid=24880  caller=powershell.exe:22760
2026-09-14T06:03:57Z  ARMED  pr-ea-s2a-dashboard-preset-seed  escalates=true  actor=station-00.interactive-0003  by=Marco@LAPTOP-E6NHU4E4  pid=20752  caller=powershell.exe:32568
2026-09-14T08:24:38Z  ARMED  pr-ratescol-s0-column-api-hygiene  escalates=false  actor=station-00.0808  by=Marco@LAPTOP-E6NHU4E4  pid=27640  caller=powershell.exe:26976
2026-09-15T01:03:10Z  ARMED  pr-crmvis-s0-visual-parity-tooling  escalates=false  actor=station-00.interactive-0003  by=Marco@LAPTOP-E6NHU4E4  pid=3956  caller=powershell.exe:20524
2026-09-15T01:13:02Z  ARMED  pr-fv2-import-s2-review-route  escalates=false  actor=station-00.interactive-0003  by=Marco@LAPTOP-E6NHU4E4  pid=27764  caller=powershell.exe:8556
2026-09-15T01:20:51Z  REFIRED  pr-fv2-import-s2-review-route  escalates=false  actor=station-00.interactive-0003  by=Marco@LAPTOP-E6NHU4E4  reason=writer-refused-on-stale-STATUS-HOLD-section-3x-queue-paused  from=failed/pr-fv2-import-s2-review-route-c-ready.md
2026-09-15T02:02:13Z  ARMED  pr-ea-s2b-dashboard-filter-surface  escalates=false  actor=station-00.interactive-0003  by=Marco@LAPTOP-E6NHU4E4  pid=6768  caller=powershell.exe:904
2026-09-15T02:39:25Z  ARMED  pr-ratescol-s1-header-chips  escalates=false  actor=station-00.interactive-0003  by=Marco@LAPTOP-E6NHU4E4  pid=29344  caller=powershell.exe:24428
2026-09-15T03:06:27Z  ARMED  pr-crmvis-s1-accounts-list  escalates=true  actor=station-00.interactive-0003  by=Marco@LAPTOP-E6NHU4E4  pid=17756  caller=powershell.exe:25016
2026-09-15T03:51:02Z  ARMED  pr-ratescol-s2-header-menu-edit  escalates=true  actor=station-00.interactive-0003  by=Marco@LAPTOP-E6NHU4E4  pid=19676  caller=powershell.exe:5356
2026-09-16T07:48:12Z  ARMED  pr-scopecards-s2b-quote-destination-ui  escalates=false  actor=station-00.interactive-0003  by=Marco@LAPTOP-E6NHU4E4  pid=18692  caller=powershell.exe:13828
2026-09-16T09:50:30Z  ARMED  pr-crmvis-register-residual  escalates=true  actor=station-00.interactive-0003  by=Marco@LAPTOP-E6NHU4E4  pid=17788  caller=powershell.exe:17760
2026-09-17T04:02:51Z  ARMED  pr-scopecards-s2b-a-destination-control-items  escalates=false  actor=station-00.interactive-0003  by=Marco@LAPTOP-E6NHU4E4  pid=11432  caller=powershell.exe:25156
2026-09-17T05:54:57Z  ARMED  pr-scopecards-s2b-b-destination-sections  escalates=false  actor=station-00.interactive-0003  by=Marco@LAPTOP-E6NHU4E4  pid=20532  caller=powershell.exe:27456
2026-09-17T06:44:53Z  ARMED  pr-scopecards-s2b-c-destination-money  escalates=true  actor=station-00.interactive-0003  by=Marco@LAPTOP-E6NHU4E4  pid=21820  caller=powershell.exe:6904
2026-09-17T08:48:33Z  ARMED  pr-crmvis-s5-followups  escalates=true  actor=station-00.interactive-0003  by=Marco@LAPTOP-E6NHU4E4  pid=14800  caller=powershell.exe:30476
2026-09-17T09:12:13Z  ARMED  pr-queue-layout-s1-the-standard  escalates=false  actor=station-00.interactive-0003  by=Marco@LAPTOP-E6NHU4E4  pid=12780  caller=powershell.exe:15364
2026-09-17T09:30:54Z  ARMED  pr-transport-capacity-column-order  escalates=true  actor=station-00.interactive-0003  by=Marco@LAPTOP-E6NHU4E4  pid=12480  caller=powershell.exe:7440
2026-09-17T12:19:06Z  ARMED  pr-scopecards-s3-line-markup-all-types  escalates=true  actor=station-00-scheduled  by=Marco@LAPTOP-E6NHU4E4  pid=23320  caller=powershell.exe:7612
2026-09-17T19:19:51Z  ARMED  pr-crmvis-s6-bulk-link  escalates=true  actor=station-00.sched-1908  by=Marco@LAPTOP-E6NHU4E4  pid=9596  caller=powershell.exe:25828
